0.762609302998 0.547909498215 0.536993920803 0.553460896015 0.531525075436 0.557202339172 0.52989923954 0.552470386028 0.529687106609 0.552390158176 0.528651833534 0.553672730923 0.463489413261 0.55005645752 0.469047665596 0.555762112141 0.472490310669 0.557527422905 0.460983246565 0.547452449799 0.470190376043 0.554674625397 0.00607015844434 0.00535848317668 0.00532469665632 0.0056016636081 0.00545539800078 0.00544222909957 0.00526980590075 0.0052802641876 0.00528849801049 0.00532401492819 0.00540900556371 0.00543194124475 0.00530179450288 0.0051966868341 0.00545069901273 0.00519543234259 0.00505495490506 0.00528972735628 0.00494257500395 0.00486110709608 0.00550396228209 0.00537059130147 0.0351356379688 0.0288569331169 0.0250644441694 0.029469192028 0.0247087012976 0.0288159567863 0.0237892344594 0.0278418473899 0.0240643359721 0.0275484770536 0.0244770571589 0.0283952299505 0.0231586638838 0.0275982487947 0.023351226002 0.0278501808643 0.0223125033081 0.0286079179496 0.0215530451387 0.0261349789798 0.0233912300318 0.0281422510743 0.15859991312 0.136518448591 0.0978653207421 0.134681671858 0.0928226262331 0.133296534419 0.0890491083264 0.128794908524 0.090877212584 0.126215666533 0.0918653681874 0.129728779197 0.0851982980967 0.12948846817 0.0840540453792 0.131215378642 0.0824181064963 0.134539276361 0.0788179263473 0.123901449144 0.0835599675775 0.130288511515 0.102190487087 0.101637355983 0.0657293498516 0.0991841480136 0.0619066022336 0.0983631461859 0.0591953359544 0.0947101190686 0.0603976212442 0.0927590355277 0.0612212195992 0.0948015674949 0.0583039745688 0.0959445610642 0.0573104321957 0.0965878739953 0.0556551702321 0.0987681150436 0.0533561185002 0.0906887575984 0.0567726530135 0.0958377793431 0.109077386558 0.132140263915 0.07354914397 0.126138418913 0.0677741393447 0.125647902489 0.0642998367548 0.120738379657 0.0660207644105 0.117755949497 0.0670862421393 0.119733400643 0.0653704330325 0.123169504106 0.0637343972921 0.124285601079 0.0620553381741 0.126337707043 0.0591175220907 0.115906760097 0.0630385950208 0.122386820614 0.084923774004 0.130933135748 0.0636230632663 0.122640952468 0.0575658120215 0.12255333364 0.0540945604444 0.117214463651 0.0559260994196 0.113829828799 0.0570150762796 0.115254878998 0.057439468801 0.120087645948 0.0559011027217 0.12149694562 0.0543340444565 0.122741505504 0.0514514520764 0.112079270184 0.0552395991981 0.119007483125 0.0775667205453 0.152882918715 0.0655247345567 0.140782117844 0.0580716244876 0.141196221113 0.0540609583259 0.134452074766 0.0564394667745 0.130261316895 0.0577074177563 0.131111085415 0.0598604381084 0.137997761369 0.0581895038486 0.140751883388 0.0568545162678 0.141080677509 0.053248051554 0.128320366144 0.057695467025 0.136979073286 0.0662427321076 0.163650631905 0.063416056335 0.148830279708 0.0552355460823 0.149539858103 0.0509828962386 0.141618937254 0.0537700988352 0.137062430382 0.0551293976605 0.137392342091 0.0587658323348 0.14543697238 0.0571693442762 0.149623900652 0.0561144761741 0.149104431272 0.0519992038608 0.134807094932 0.0568805858493 0.144972905517 0.0603457391262 0.178758367896 0.0643125623465 0.16119761765 0.0552090220153 0.162182033062 0.0506049357355 0.15282638371 0.0539244003594 0.148082092404 0.0554089769721 0.147933483124 0.0602671168745 0.156900972128 0.0586876422167 0.162937864661 0.0579328946769 0.161605581641 0.0531296916306 0.145346656442 0.0586458779871 0.157288461924 0.0554219931364 0.188190639019 0.0642623826861 0.168752998114 0.0545768477023 0.169870585203 0.0497481264174 0.15933778882 0.0534952655435 0.154676452279 0.0550594814122 0.154248207808 0.0607874244452 0.163516625762 0.0592522323132 0.171196267009 0.0587434843183 0.169300094247 0.0534283444285 0.151483923197 0.0594101808965 0.164842560887 0.0525235161185 0.196353599429 0.0647575482726 0.175419479609 0.0545688606799 0.176645874977 0.0495333075523 0.165089637041 0.0536699481308 0.160616904497 0.0553030893207 0.160015001893 0.0616640672088 0.16935031116 0.0601586177945 0.178485825658 0.0598404183984 0.176163807511 0.0540797635913 0.156994372606 0.0604802854359 0.171533405781 0.050452362746 0.20167183876 0.064977131784 0.179713055491 0.0544534884393 0.181005179882 0.0492759980261 0.168676063418 0.0537091381848 0.164435386658 0.0553863719106 0.163755714893 0.0621736496687 0.172982424498 0.0606984347105 0.183237627149 0.0605131946504 0.180640533566 0.0544351153076 0.160464286804 0.0611333884299 0.175864562392 0.0491321384907 0.205628290772 0.0652335062623 0.182915255427 0.0544561296701 0.184262856841 0.0491691976786 0.171340167522 0.0538352504373 0.167318999767 0.0555445961654 0.166602313519 0.0626270473003 0.175687119365 0.0611781068146 0.186795666814 0.0610843710601 0.184009566903 0.0547667331994 0.163066312671 0.0616913326085 0.179106831551 0.0482120104134 0.208307906985 0.065392896533 0.185067504644 0.0544395968318 0.186457037926 0.049076654017 0.173096358776 0.0539143271744 0.169265702367 0.0556446649134 0.168535783887 0.0629274919629 0.177476301789 0.0615026541054 0.189205259085 0.0614701211452 0.186296358705 0.0549827590585 0.164795577526 0.0620656460524 0.181295245886 0.0475877970457 0.210223436356 0.0655220746994 0.186603352427 0.0544407628477 0.188027307391 0.0490229725838 0.174340501428 0.0539880208671 0.170665815473 0.0557330995798 0.169931098819 0.0631549432874 0.178750351071 0.0617510452867 0.19092965126 0.0617597252131 0.187938526273 0.0551491715014 0.166028022766 0.062345277518 0.182861641049 0.0471470728517 0.211559846997 0.0656097903848 0.187670215964 0.0544376410544 0.189121052623 0.0489816069603 0.175193324685 0.0540391765535 0.171643018723 0.0557943955064 0.170906841755 0.0633129477501 0.17962898314 0.0619269572198 0.192131325603 0.0619633980095 0.189085975289 0.0552648492157 0.166877582669 0.0625397264957 0.183952957392 0.0468358546495 0.212513014674 0.0656738430262 0.188429951668 0.0544361844659 0.189901694655 0.0489530488849 0.175795182586 0.0540779717267 0.172342091799 0.055840421468 0.171604976058 0.0634273290634 0.18025302887 0.0620560869575 0.192987650633 0.0621115118265 0.189905881882 0.0553493835032 0.167479664087 0.0626794993877 0.184731796384 0.0466120876372 0.213191330433 0.0657182559371 0.188969537616 0.0544335953891 0.190457299352 0.0489314086735 0.17621807754 0.0541050173342 0.172840178013 0.0558726862073 0.17210200429 0.0635082498193 0.180694445968 0.0621489882469 0.193596050143 0.0622174665332 0.190489858389 0.0554095096886 0.167904391885 0.0627781078219 0.185286059976 0.0464501827955 0.213678941131 0.0657495781779 0.189357236028 0.0544309541583 0.190856933594 0.0489153005183 0.176519200206 0.0541240796447 0.173198908567 0.0558956302702 0.172459214926 0.063566185534 0.181010782719 0.0622164569795 0.194032758474 0.0622940771282 0.19091001153 0.0554528310895 0.168207660317 0.0628483742476 0.185684904456 0.0463319681585 0.214030742645 0.065771266818 0.189636722207 0.0544281601906 0.191145330667 0.0489029586315 0.176734313369 0.0541371405125 0.173457965255 0.0559116005898 0.172716572881 0.0636075213552 0.18123818934 0.0622652098536 0.194347307086 0.0623493343592 0.191213145852 0.0554838813841 0.168424963951 0.0628982409835 0.185972884297 0.0462451577187 0.214286029339 0.0657863095403 0.189839631319 0.0544254481792 0.191354721785 0.048893455416 0.176889181137 0.0541459806263 0.173646181822 0.0559226348996 0.172902926803 0.0636370703578 0.181402891874 0.0623005516827 0.194575279951 0.0623892657459 0.191433101892 0.0555062033236 0.16858176887 0.0629337653518 0.186182126403 0.046181011945 0.214471980929 0.0657966136932 0.189987495542 0.0544228926301 0.191507235169 0.0488860532641 0.177001148462 0.0541518181562 0.173783317208 0.0559301488101 0.173038333654 0.0636581405997 0.181522578001 0.0623260736465 0.194741070271 0.0624181292951 0.191593289375 0.0555222034454 0.168695390224 0.06295902282 0.186334744096 0.046133376658 0.214608043432 0.0658036246896 0.190095692873 0.0544205754995 0.191618874669 0.0488802418113 0.177082568407 0.0541556067765 0.173883706331 0.0559351854026 0.173137128353 0.0636732056737 0.18161007762 0.0623444989324 0.194862276316 0.0624389946461 0.191710397601 0.0555336400867 0.168778166175 0.0629770234227 0.186446502805 0.0460978411138 0.214707925916 0.0658083260059 0.190175205469 0.0544184930623 0.191700696945 0.0488756299019 0.177141979337 0.0541579388082 0.173957422376 0.0559384636581 0.173209369183 0.063683912158 0.181674152613 0.0623577944934 0.194951117039 0.0624540634453 0.19179622829 0.0555417947471 0.168838664889 0.0629898160696 0.186528623104 0.0460712313652 0.214781552553 0.0658114030957 0.19023385644 0.0544166527689 0.191761001945 0.0488719604909 0.17718552053 0.0541592910886 0.174011722207 0.0559405758977 0.17326246202 0.0636915042996 0.181721389294 0.062367387116 0.195016637444 0.062464941293 0.191859424114 0.0555476285517 0.168883085251 0.0629989057779 0.186589181423 0.0460512004793 0.214835897088 0.0658133998513 0.190277189016 0.0544150397182 0.191805511713 0.0488690361381 0.177217513323 0.054160002619 0.174051836133 0.0559418462217 0.173301488161 0.0636968761683 0.181756213307 0.0623742491007 0.195064947009 0.0624727420509 0.191905975342 0.0555517524481 0.1689157933 0.0630053654313 0.186633899808 0.0460360683501 0.214876174927 0.0658146291971 0.190309301019 0.0544136464596 0.191838428378 0.0488666631281 0.177241161466 0.0541602931917 0.174081504345 0.0559425391257 0.173330307007 0.063700646162 0.181782066822 0.062379155308 0.195100784302 0.0624783486128 0.191940426826 0.0555546544492 0.168940037489 0.0630099102855 0.186667099595 0.0460245981812 0.214906156063 0.0658153295517 0.19033318758 0.0544124543667 0.191862896085 0.0488647483289 0.177258655429 0.0541602931917 0.174103572965 0.0559428930283 0.173351615667 0.0637032613158 0.181801185012 0.0623826123774 0.195127367973 0.0624823458493 0.191965892911 0.0555566810071 0.168957978487 0.0630131363869 0.186691656709 0.0460158884525 0.214928552508 0.0658157095313 0.190351054072 0.0544114224613 0.191881105304 0.0488631986082 0.177271708846 0.0541601702571 0.174119949341 0.0559429824352 0.173367500305 0.0637050941586 0.18181553483 0.0623851008713 0.195147231221 0.0624852068722 0.191984891891 0.0555580817163 0.16897135973 0.0630153641105 0.18671002984 0.046009209007 0.214945152402 0.0658158287406 0.190364331007 0.0544105395675 0.191894620657 0.0488619096577 0.177281305194 0.0541599020362 0.174132153392 0.0559429042041 0.173379227519 0.0637063160539 0.181826159358 0.0623868219554 0.195162042975 0.062487218529 0.191998943686 0.0555590130389 0.168981313705 0.0630169212818 0.186723664403 0.0460040830076 0.214957743883 0.0658158436418 0.190374359488 0.0544098056853 0.191904827952 0.0488608591259 0.177288591862 0.0541596114635 0.174141317606 0.0559427440166 0.173388063908 0.0637071430683 0.18183414638 0.0623880252242 0.195173189044 0.0624886415899 0.192009463906 0.0555596724153 0.16898880899 0.0630179941654 0.1867338866 0.0460001192987 0.214967086911 0.065815731883 0.190381795168 0.0544091388583 0.19191236794 0.0488599911332 0.177293941379 0.0541592910886 0.17414817214 0.0559425391257 0.173394605517 0.0637076720595 0.181840121746 0.0623888336122 0.195181518793 0.0624895840883 0.192017316818 0.0555600710213 0.168994382024 0.0630187392235 0.186741515994 0.0459970720112 0.214974239469 0.0658156126738 0.190387502313 0.0544086247683 0.191918164492 0.0488593094051 0.177298083901 0.0541590116918 0.174153342843 0.055942311883 0.173399597406 0.0637079998851 0.181844696403 0.0623894222081 0.195187866688 0.0624902695417 0.192023277283 0.0555603578687 0.168998688459 0.0630192309618 0.186747267842 0.0459946878254 0.214979618788 0.0658154338598 0.190391749144 0.0544081628323 0.191922456026 0.0488587096334 0.177301093936 0.054158706218 0.174157217145 0.0559420734644 0.173403307796 0.0637081936002 0.181848093867 0.0623897537589 0.195192620158 0.0624907165766 0.192027688026 0.0555604957044 0.169001862407 0.0630195438862 0.186751559377 0.045992847532 0.214983701706 0.0658152550459 0.190394967794 0.0544077567756 0.19192571938 0.0488582216203 0.177303448319 0.0541584379971 0.174160152674 0.0559418462217 0.173406124115 0.0637083053589 0.181850686669 0.0623899996281 0.195196270943 0.0624910145998 0.192031040788 0.0555605851114 0.169004291296 0.0630197376013 0.186754867435 0.0459913685918 0.214986756444 0.0658150687814 0.190397441387 0.0544074252248 0.191928192973 0.048857819289 0.177305206656 0.0541582070291 0.174162358046 0.055941618979 0.173408269882 0.0637083426118 0.181852653623 0.0623901486397 0.195199042559 0.0624912083149 0.192033559084 0.0555606260896 0.169006168842 0.0630198642612 0.186757281423 0.0459902063012 0.21498914063 0.0658149048686 0.190399318933 0.0544071421027 0.191930100322 0.0488574691117 0.177306562662 0.0541579835117 0.174164012074 0.0559414289892 0.173409849405 0.0637083426118 0.181854128838 0.0623902305961 0.195201143622 0.0624913200736 0.19203543663 0.0555606111884 0.169007569551 0.0630199089646 0.186759129167 0.0459893085063 0.214990988374 0.0658147633076 0.190400838852 0.0544069334865 0.191931545734 0.0488572157919 0.177307575941 0.0541578046978 0.174165353179 0.0559412688017 0.173411145806 0.06370832026 0.181855306029 0.0623902529478 0.195202767849 0.0624913871288 0.192036926746 0.0555606111884 0.169008687139 0.0630199611187 0.18676058948 0.0459885559976 0.214992359281 0.0658146440983 0.190401911736 0.0544067136943 0.191932663321 0.048856947571 0.177308380604 0.0541576184332 0.174166306853 0.055941093713 0.173412054777 0.063708268106 0.181856185198 0.0623902827501 0.195204049349 0.0624913871288 0.192038059235 0.0555605590343 0.169009521604 0.0630199536681 0.186761617661 0.0459879934788 0.21499350667 0.0658145099878 0.190402761102 0.054406542331 0.191933512688 0.0488567687571 0.177308991551 0.0541574731469 0.17416703701 0.0559409633279 0.173412814736 0.0637082234025 0.181856885552 0.0623902827501 0.195205003023 0.0624914318323 0.192038938403 0.0555605590343 0.169010177255 0.0630199536681 0.186762481928 0.0459874905646 0.214994251728 0.0658143758774 0.190403431654 0.0544063858688 0.191934138536 0.0488565899432 0.177309438586 0.0541573390365 0.174167618155 0.0559408254921 0.173413351178 0.0637081563473 0.181857377291 0.0623902529478 0.19520573318 0.06249140203 0.192039549351 0.0555605143309 0.169010668993 0.0630199089646 0.186763077974 0.0459871329367 0.214994981885 0.0658143088222 0.190403982997 0.0544062703848 0.191934734583 0.0488564744592 0.177309855819 0.0541572384536 0.17416806519 0.0559407360852 0.173413842916 0.0637081116438 0.181857824326 0.0623902305961 0.195206329226 0.0624913871288 0.192040085793 0.0555604733527 0.169011086226 0.0630198940635 0.186763614416 0.0459868200123 0.214995443821 0.0658142194152 0.190404370427 0.0544061772525 0.191935062408 0.0488563515246 0.177310079336 0.0541571341455 0.174168422818 0.0559406541288 0.173414170742 0.0637080520391 0.181858122349 0.0623902007937 0.195206791162 0.0624913647771 0.192040473223 0.0555604249239 0.169011369348 0.0630198791623 0.186763957143 0.0459865480661 0.214995861053 0.0658141449094 0.19040466845 0.0544060729444 0.191935434937 0.0488562360406 0.177310332656 0.0541570559144 0.174168691039 0.0559405647218 0.173414409161 0.0637080222368 0.181858345866 0.062390178442 0.195207133889 0.0624913349748 0.192040786147 0.055560413748 0.16901165247 0.0630198419094 0.186764225364 0.0459863580763 0.214996188879 0.0658140853047 0.19040492177 0.0544060021639 0.191935658455 0.0488561503589 0.177310496569 0.0541569814086 0.174168899655 0.0559404976666 0.173414677382 0.0637079849839 0.181858554482 0.062390178442 0.195207461715 0.0624913349748 0.192041009665 0.0555603578687 0.169011846185 0.0630198195577 0.186764508486 0.0459861941636 0.214996397495 0.0658140257001 0.190405100584 0.0544059276581 0.191935822368 0.0488560833037 0.17731064558 0.0541568994522 0.174169048667 0.0559404268861 0.173414766788 0.0637079551816 0.181858703494 0.0623901188374 0.195207670331 0.0624912828207 0.192041173577 0.0555603355169 0.169011965394 0.0630197972059 0.186764627695 0.0459860451519 0.214996635914 0.0658139660954 0.190405264497 0.0544058829546 0.191935971379 0.0488560274243 0.177310749888 0.0541568659246 0.174169182777 0.0559403859079 0.173414960504 0.0637079253793 0.181858837605 0.062390089035 0.195207864046 0.0624912679195 0.192041352391 0.0555603131652 0.169012099504 0.0630197674036 0.186764791608 0.0459859184921 0.214996770024 0.065813921392 0.190405383706 0.0544058308005 0.191936135292 0.0488559827209 0.177310809493 0.0541568249464 0.174169287086 0.055940348655 0.173415035009 0.0637078732252 0.18185891211 0.0623900592327 0.195207998157 0.0624912381172 0.192041456699 0.0555602833629 0.169012188911 0.0630197376013 0.186764851213 0.0459858253598 0.214996904135 0.0658138841391 0.190405473113 0.0544057823718 0.191936209798 0.0488559268415 0.177310913801 0.0541567765176 0.174169376493 0.0559402890503 0.173415124416 0.0637078434229 0.181859016418 0.0623900592327 0.195208117366 0.0624912232161 0.192041546106 0.055560272187 0.169012278318 0.0630197227001 0.186764985323 0.0459857732058 0.214997038245 0.0658138692379 0.190405592322 0.05440576002 0.191936343908 0.0488559044898 0.177310958505 0.0541567541659 0.174169436097 0.0559402704239 0.173415198922 0.0637078434229 0.181859076023 0.0623900592327 0.195208191872 0.0624912232161 0.19204159081 0.0555602610111 0.169012352824 0.0630197227001 0.186765044928 0.0459856688976 0.214997082949 0.0658138245344 0.190405637026 0.054405707866 0.191936329007 0.0488558635116 0.177310958505 0.0541567020118 0.174169480801 0.0559402480721 0.173415228724 0.0637077987194 0.181859090924 0.0623899996281 0.195208236575 0.0624911636114 0.192041665316 0.0555602349341 0.169012367725 0.0630197003484 0.18676507473 0.0459856390953 0.214997202158 0.0658138245344 0.190405756235 0.0544056966901 0.191936448216 0.0488558486104 0.177311047912 0.054156690836 0.174169510603 0.0559402219951 0.17341530323 0.0637077838182 0.181859150529 0.0623900294304 0.195208311081 0.0624911636114 0.192041754723 0.0555602237582 0.169012457132 0.0630196854472 0.186765164137 0.0459855645895 0.214997202158 0.0658137798309 0.190405741334 0.0544056557119 0.191936448216 0.0488557964563 0.177311077714 0.0541566796601 0.174169540405 0.0559402108192 0.173415362835 0.0637077540159 0.181859180331 0.0623899996281 0.195208355784 0.0624911487103 0.192041769624 0.0555601939559 0.169012472034 0.0630196705461 0.186765164137 0.0459855310619 0.214997246861 0.0658137500286 0.190405756235 0.0544056333601 0.191936522722 0.0488557852805 0.177311062813 0.054156627506 0.174169585109 0.0559401772916 0.173415362835 0.0637077391148 0.181859180331 0.0623899996281 0.195208370686 0.0624911412597 0.192041769624 0.05556018278 0.169012486935 0.0630196556449 0.186765179038 0.0459854789078 0.214997276664 0.0658137649298 0.190405786037 0.054405644536 0.191936507821 0.0488557703793 0.177311077714 0.054156627506 0.174169555306 0.0559401474893 0.173415377736 0.0637077391148 0.181859195232 0.0623899772763 0.195208445191 0.0624911263585 0.192041799426 0.0555601939559 0.169012531638 0.0630196258426 0.186765179038 0.0459854602814 0.214997291565 0.0658137351274 0.19040581584 0.0544056221843 0.191936582327 0.0488557480276 0.177311137319 0.0541566051543 0.17416960001 0.0559401474893 0.173415392637 0.0637077391148 0.181859239936 0.062389947474 0.195208460093 0.0624911263585 0.19204184413 0.05556018278 0.169012516737 0.0630196407437 0.18676520884 0.0459854081273 0.214997336268 0.0658137202263 0.190405845642 0.0544056110084 0.191936582327 0.0488557629287 0.177311137319 0.0541565902531 0.174169585109 0.0559401474893 0.173415407538 0.0637077093124 0.181859254837 0.062389947474 0.195208445191 0.0624911114573 0.192041859031 0.0555601716042 0.169012516737 0.0630196407437 0.18676520884 0.0459854006767 0.214997336268 0.0658137053251 0.19040581584 0.0544055998325 0.191936582327 0.0488557294011 0.177311167121 0.0541565902531 0.174169629812 0.0559401214123 0.173415452242 0.0637077093124 0.181859269738 0.062389947474 0.195208460093 0.0624910965562 0.192041859031 0.0555601716042 0.169012546539 0.0630196258426 0.186765238643 0.0459853745997 0.214997380972 0.0658137053251 0.190405860543 0.0544055737555 0.191936597228 0.0488557182252 0.17731115222 0.0541565790772 0.17416960001 0.0559401214123 0.173415452242 0.0637076869607 0.181859254837 0.062389947474 0.195208474994 0.0624911114573 0.192041859031 0.0555601604283 0.169012546539 0.0630196407437 0.18676520884 0.0459853559732 0.214997380972 0.065813690424 0.190405875444 0.0544055849314 0.191936612129 0.0488557070494 0.177311167121 0.0541565790772 0.174169629812 0.0559400990605 0.173415407538 0.0637077093124 0.181859254837 0.062389947474 0.195208489895 0.0624910965562 0.192041859031 0.0555601604283 0.16901256144 0.0630196109414 0.186765223742 0.0459853559732 0.214997380972 0.0658137053251 0.190405890346 0.0544055737555 0.191936641932 0.0488557070494 0.177311167121 0.0541565567255 0.174169644713 0.0559400990605 0.173415467143 0.0637076869607 0.181859299541 0.062389947474 0.195208534598 0.0624910891056 0.192041888833 0.0555601604283 0.169012591243 0.0630196258426 0.186765238643 0.0459853559732 0.214997425675 0.0658136755228 0.190405890346 0.0544055625796 0.19193662703 0.0488556958735 0.177311167121 0.0541565567255 0.174169644713 0.0559400990605 0.173415452242 0.0637076869607 0.181859269738 0.0623899251223 0.1952085495 0.0624910891056 0.192041873932 0.0555601492524 0.169012591243 0.0630196109414 0.186765283346 0.0459853485227 0.214997425675 0.0658136755228 0.190405920148 0.0544055365026 0.191936641932 0.0488557070494 0.177311196923 0.0541565567255 0.174169659615 0.0559400990605 0.173415467143 0.0637076869607 0.181859269738 0.062389947474 0.195208564401 0.0624910891056 0.192041888833 0.0555601492524 0.169012606144 0.0630196034908 0.186765283346 0.0459853336215 0.214997425675 0.0658136606216 0.190405905247 0.0544055476785 0.191936641932 0.0488556958735 0.177311196923 0.0541565567255 0.174169614911 0.0559400990605 0.173415467143 0.0637076720595 0.181859284639 0.0623899251223 0.195208564401 0.0624910891056 0.192041873932 0.0555601492524 0.169012621045 0.0630196109414 0.186765283346 0.0459853149951 0.214997425675 0.0658136755228 0.190405905247 0.0544055476785 0.19193662703 0.0488556846976 0.177311211824 0.0541565567255 0.174169629812 0.0559400878847 0.173415467143 0.0637076869607 0.181859284639 0.0623899251223 0.195208564401 0.0624910891056 0.192041903734 0.0555601492524 0.169012621045 0.0630196109414 0.186765298247 0.0459853149951 0.214997470379 0.0658136755228 0.19040594995 0.0544055476785 0.191936656833 0.0488556958735 0.177311241627 0.0541565567255 0.174169659615 0.0559400878847 0.173415511847 0.0637076720595 0.181859299541 0.0623898953199 0.195208609104 0.0624910742044 0.192041903734 0.0555601604283 0.169012635946 0.0630196109414 0.186765313148 0.0459853149951 0.214997470379 0.0658136755228 0.190405905247 0.0544055365026 0.191936641932 0.0488556846976 0.177311241627 0.0541565455496 0.174169644713 0.0559400878847 0.173415467143 0.0637076720595 0.181859299541 0.0623898953199 0.195208564401 0.0624910742044 0.192041888833 0.0555601492524 0.169012635946 0.0630196109414 0.186765298247 0.0459853038192 0.214997470379 0.0658136755228 0.190405920148 0.0544055365026 0.191936656833 0.0488557070494 0.177311256528 0.0541565455496 0.174169644713 0.0559400729835 0.173415467143 0.0637076720595 0.181859299541 0.0623899251223 0.195208579302 0.0624910965562 0.192041933537 0.0555601492524 0.169012635946 0.0630196109414 0.186765298247 0.0459852963686 0.214997470379 0.0658136457205 0.190405905247 0.0544055365026 0.191936686635 0.0488556958735 0.177311241627 0.0541565567255 0.174169659615 0.0559400729835 0.173415467143 0.0637076720595 0.181859299541 0.0623899251223 0.195208579302 0.0624910965562 0.192041933537 0.0555601604283 0.169012635946 0.0630196109414 0.186765313148
